流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2015351004
","手术治疗翼状胬肉的临床疗效分析
","
","目的:结合患者实际情况采用多种手术方法治疗翼状胬肉,并对患者的治疗效果进行观察和分析,从而探究分析手术治疗翼状胬肉的临床疗效。方法:抽取本院翼状胬肉病例100名。分别分为对照组和研究组,依照分层随机抽样的方式,分别为研究组和对照组,两组各有100例,对研究组100例268眼各期翼状胬肉患者进行手术治疗和辅以局部用药,在一疗程后将治疗结果与对照组进行对比分析。结果:治疗一个疗程后,研究组患者的视力相比手术前得到明显提高,并发症发生率为3.02%,相比对照组的并发症发生率(12.12%)明显较低,研究组与观察组相对比治愈率得到很大的提升。对初发和静止期翼状胬肉,治愈率达到100%,静止期和复发性胬内治愈率达到12.26%以上。且差异具有统计学意义。结论:翼状胬肉应及早治疗,治疗愈早,其术后复发率愈低,术后视力效果愈好,上皮修复时间越短,更加具有安全性,且可以对患者术后并发症发生率进行有效控制,更有利于患者眼睛的恢复,手术与局部用药对治疗翼状胬肉有一定的疗效。
","翼状胬肉;临床;手术治疗
","人类
","向劲松
","湖北省巴东县人民医院五官科,湖北巴东 444300
","R322.91;R339.14;R394.2;*R459.6;R777.33
","健康导报·医学版;2014;19(12):27-28
","
","
","
","JK18
","
","
","湖北
","0
","20151207
","AA
","健康导报·医学版
","2014
","19
","12
","27-28
"
"2015341143
","中药超声雾化治疗急性结膜炎疗效观察
","To observe the efficacy of ultrasonic atomization treatment of acute conjunctivitis
","目的:观察中药超声雾化治疗急性结膜炎的临床疗效。方法:选取我院门诊收治并诊断为急性结膜炎患者24例,随机分为治疗组和对照组,每组12人,24只眼睛。观察组以西药治疗为主,治疗组在西药治疗的基础上,加入中药超声雾化治疗。观察不同用药时间两组治愈率的异同。结果:治疗组在3d后有效率为58.33%,观察组为25%,治疗组治愈率方面优于观察组,P<0.05,具有统计学意义,在6d及9d治疗后治疗组治愈率与观察组比较,治疗组在治疗6d、9d时的有效率分别为83.33%和95.83%,观察组分别为66.67%、83.33%,无统计学意义,但其治痊愈及好转数高于观察组。结论:西药结合中药超声雾化治疗急性结膜炎,能够在缩短治疗时间加强治愈效果,提高治愈效率,安全可靠,值得推广。
","急性结膜炎;中药;中医疗法;超声雾化
","人类
","李秀杰(1);秦立国(2)
","(1)开原市中医医院,辽宁开原112300; (2)铁岭卫生职业学院,辽宁铁岭 112000
","*R276.7;R28;R454.3;R777.310.53;R944.7
","中国卫生产业;2014;11(28):20-21
","1672-5654
","11-5121/R
","
","ZG65
","
","
","辽宁
","0
","20151207
","AA
","中国卫生产业
","2014
","11
","28
","20-21
"
"2015754094
","青光眼护理中心理护理的应用分析
","
","目的:分析心理护理在青光眼护理中应用的效果。方法:以我院2013年4月－2015年4月收治的70例青光眼患者为研究对象,随机分为观察组(35倒)和对照组(35例),对照组患者行常规护理,观察组在对照组的基础上予以心理护理,观察两组患者的护理情况。结果:采用SAS评分系统对两组患者的护理情况评分显示观察组患者的评分明显低于对照组.且患者眼睛充血、眼疼、眼胀以及视物模糊等眼部不良症状的改善情况,相对于对照组,观察组的改善更为显著,两组数据差异明显,具有统计学意义(P<0.05)。结论:青光眼患者在手术过程中以及围术期很容易出现不良心理,产生较大的心理压力,采用心理护理有助于提高治疗效果,减少不良症状的出现,值得在青光眼临床护理中应用和推广。
","青光眼;心理护理
","
","程琳
","江苏省徐州市丰县人民医院眼科, 221700
","
","中国保健营养;2015;25(6):164-165
","1004-7484
","14-1172/R
","
","ZG59
","
","
","江苏
","0
","20151130
","AA
","中国保健营养
","2015
","25
","6
","164-165
"
"2015305916
","中医治疗偏头痛性眩晕的临床效果研究
","
","目的:研究中医治疗偏头痛性眩晕的临床效果。方法:选取偏头痛性眩晕患者142例,随机均分为观察组及对照组(n=71),对照组给予盐酸氟桂利嗪胶囊治疗,观察组给予中医辩证治疗,2组患者均治疗2个月,观察治疗效果。结果:治疗后观察组恶心3例,呕吐4例,眼睛震动3例,耳鸣4例,显效36例,总有效率93.0%;对照组7例,呕吐9例,眼睛震动8例,耳鸣9例,显效23例,总有效率84.5%,观察组各项不良症状发生率均低于对照组,治疗总有效率高于对照组,差异均具有统计学意义(均P<0.05)。结论:中医治疗偏头疼性眩晕的临床效果满意,建议在临床治疗中推广应用。
","偏头痛性眩晕;中医治疗;临床效果
","人类
","卢彩艳
","陕西省清涧县中医院,陕西 718300
","R441.2;R442.1;R747.2;R852.25
","当代医学;2015;21(3):155-156
","1009-4393
","11-4449/R
","
","YB8
","
","
","陕西
","0
","20151026
","AA
","当代医学
","2015
","21
","3
","155-156
"
"2015235533
","翼状胬肉自体角膜缘干细胞移植术后软性角膜接触镜的应用研究
","Effects of soft contact lens after pterygium surgery with limbal conjunctival autograft
","目的:探讨软性角膜接触镜( SCL)应用于翼状胬肉切除自体角膜缘干细胞移植术后的有效性及安全性。方法:患者38例38眼进行了翼状胬肉切除联合自体角膜缘干细胞移植手术。随机分为两组,试验组(A组)19例19眼患者翼状胬肉切除自体角膜缘干细胞移植术后放置SCL。对照组(B组)19例19眼患者翼状胬肉切除自体角膜缘干细胞移植术后使用抗生素眼膏及绷带紧密包扎手术眼。在术后第24,48h进行观察,比较两组患者的上皮修复时间和疼痛评分。结果:在术后第24h,A组的疼痛评分:1分者12例,2分者7例,3分者0例;B组的疼痛评分:1分者6例,2分者10例,3分者3例。在术后第48h,A的疼痛评分:1分者16例,2分者3例,3分者0例;B组的疼痛评分:1分者10例,2分者7例,3分者2例。两组对比发现,A组患者在第24,48h的疼痛评分更低(P<0.05)。A组和B组的平均上皮恢复时间分别为48±0h和60.6±12h。两组在角膜修复时间上差异有统计学意义(t=4.43,P<0.01)。结论:SCL对减轻翼状胬肉切除自体角膜缘干细胞移植术后疼痛和眼睛刺痛是有效的,并且加速了角膜上皮恢复和维持了患者的日常活动。
","翼状胬肉;疼痛;软性角膜接触镜
","人类
","邓亚玲;宋国祥;梁张翼
","广东省深圳市第三人民医院眼科, 518000
","R322.91;R617;R619.2;R777.33
","国际眼科杂志;2014;14(11):2094-2095
","1672-5123
","61-1419/R
","
","M11
","
","
","广东
","0
","20151026
","AA
","国际眼科杂志
","2014
","14
","11
","2094-2095
"
"2015215823
","全麻俯卧位脊柱手术患者术中眼部保护方法的研究
","
","目的:探讨两种眼部保护方法在全麻俯卧位脊柱手术患者术后效果的比较。方法:对100例全麻俯卧位脊柱手术患者随机分为两组,对照组:50例采用无菌薄膜(3M留置针贴膜)保护双眼。实验组:50例采用生理盐水棉片(无菌脑棉片)+无菌薄膜(3M留置针贴膜)保护双眼;观察两组患者术后眼部症状及并发症的发生情况。结果:实验组术后出现眼部症状及并发症5例,对照组术后出现眼部症状及并发症26例。术后眼部症状及并发症实验组明显少于对照组(P<0.05)。结论:对全麻俯卧位脊柱手术患者采用生理盐水+无菌薄膜保护双眼,能减少患者术后眼部症状及并发症,减轻患者痛苦。操作方法简单,值得临床推广。
","全身麻醉;俯卧位;脊柱手术;眼睛保护;并发症
","人类
","黄文娟
","福建省宁德市中医院手术室, 352000
","R32;R322.91;R614.2;R687.3
","齐齐哈尔医学院学报;2014;(22):3382-3383
","1002-1256
","23-1278/R
","
","QA4
","
","
","福建
","0
","20150831
","AA
","齐齐哈尔医学院学报
","2014
","
","22
","3382-3383
"
"2015190154
","分析超声乳化加人工晶体植入在葡萄膜炎并发白内障治疗中应用的价值
","The Preliminary Study of Phacoemulsification in Patients with Cataract Secondary to Uveitis
","目的:分析超声乳化加人工晶体植入在葡萄膜炎并发白内障治疗中的应用价值。方法:2012年3月至2014年3月我院眼科收治148例葡萄膜炎并发白内障患者,依据随机数字表法将这些患者分为研究组(70例,70只眼)和对照组(78例,78只眼)两组。对照组接受单纯超声乳化加人工晶状体植入治疗,研究组接受超声乳化加人工晶状体植入联合前房地塞米松注射,然后对两组患者的晶体混浊程度、眼压情况、视力、前房渗出、闪辉及角膜水肿情况进行统计分析。结果:两组患者的晶体混浊程度及眼压之间的差异均不显著(P>0.05);研究组患者术后1d.2d视力提高的眼睛比例均明显比对照组高(P<0.05),前房闪辉阳性的患者比例均明显比对照组低(P<0.05),但术后7d两组患者的视力提高、前房闪辉阳性的眼睛比例之间的差异均不显著(P>0.05);研究组患者术后1d角膜水肿程度明显比对照组轻(P<0.05),但术后2d、7d角膜水肿程度之间的差异均不显著(P>0.05);两组患者术后1d、2d、7d前房渗出的眼睛比例之间的差异均不显著(P>0.05)。结论:超声乳化加人工晶体植入在葡萄膜炎并发白内障治疗中具有较高的应用价值,值得推广。术中前房注射地塞米松有助于加强治疗效果。
","白内障超声乳化术;葡萄膜炎;白内障
","人类
","万丽
","南京医科大学附属明基医院,南京 210021
","*R776.1;R773.9;R776.102.5;R778.3
","中国现代手术学杂志;2014;(5):382-386
","1009-2188
","43-1335/R
","
","Z232
","
","
","江苏
","0
","20150831
","AA
","中国现代手术学杂志
","2014
","
","5
","382-386
"
"2015187856
","针刺治疗青光眼性视神经病变的临床疗效分析
","Analysis of clinical curative effect of acupuncture treatment on glaucomatous optic neuropathy
","目的:分析针刺治疗青光眼性视神经病变的临床疗效。方法:采用前瞻性随机对照研究。将50例青光眼性视神经病变患者随机分为对照组和针刺组。对照组继续接受原来的抗青光眼基础治疗;针刺组在基础治疗外予以针刺患眼睛明穴、承泣穴、上明穴、太阳穴、两侧风池穴、合谷穴,观察视力、眼压、视野、视觉诱发电位的变化。结果:(1)治疗后两组视力均未有改善;(2)治疗后针刺组眼压下降,与治疗前比较,t=3.34,P=0.008,差异有统计学意义;(3)治疗后针刺组MS值提高(t=-5.45,P=0.000),MD值降低(t=3.97,P=0.001),与治疗前比较,差异均有统计学意义;(4)治疗2周两组的P100波峰潜时无改变;(5)针刺组总有效率为61.36%,对照组总有效率为17.78%,P<0.001(Fisher确切概率法),差异有统计学意义。结论:针刺治疗青光眼视神经病变可以降低青光眼患者的眼压,改善视野,提高临床疗效。
","青光眼;视神经病变;针刺;眼压
","对比研究;人类
","郝美玲;路明;杨柳;周剑
","北京中医药大学东方医院眼科,北京 100078
","*R246;*R774.6;R195.1;R775
","中国中医眼科杂志;2014;(5):322-326
","1002-4379
","11-2849/R
","
","ZI4
","
","北京中医药大学中青年教师资助项目(2013-JYBZZ-JS-095)
","北京
","0
","20150831
","AA
","中国中医眼科杂志
","2014
","
","5
","322-326
"
"2015125278
","全麻下垂体瘤手术患者两种眼睛保护方法的效果观察
","Observation on two kinds of methods with eye protection in patients with pituitary adenoma surgery under general anesthesia
","目的:观察全麻下垂体瘤手术患者两种不同眼睛保护方法的效果。方法:选取择期全麻垂体瘤手术且手术时间>2h的患者30例,采用配对设计,将同一患者的两只眼睛随机分为对照组和实验组,分别使用两种方法进行眼睛保护.对照组采用全麻后给予适量的红霉素眼膏均匀涂于眼睑内,用6cm×7cm的输液贴膜(3L)将上下眼睑粘贴覆盖的方法;实验组采用全麻后闭合上下眼睑,使用医用水凝胶眼疗贴覆盖的方法,观察术后12h至24h内的眼部症状及表现。结果:两组眼部症状及并发症发生数实验组低于对照组,差异有显著意义(P<0.05),两组之间患者阳性等级之间差异具有显著性意义(P<0.05)。结论:对全麻下垂体瘤手术患者,应采取有效的眼保护措施,医用水凝胶眼疗贴覆盖不失为一种简便、有效的眼保护方法,可有效地避免术中各种因素对眼睛的伤害.
","眼睛保护;垂体瘤手术;全身麻醉
","人类
","张琳娟(1);黎黎(2);吴越(1);梅娜(1);韩春光(1)
","(1)西安交通大学医学院第一附属医院手术部,陕西西安710061; (2)西安交通大学医学院第一附属医院眼科,陕西西安 710061
","R322.91;*R47;R614.2;R736.4
","西部医学;2014;26(10):1323-1324
","1672-3511
","51-1654/R
","
","XY1
","
","
","陕西
","0
","20150525
","AA
","西部医学
","2014
","26
","10
","1323-1324
"
"2014572348
","规范化护理健康教育在弱视儿童治疗依从性中的临床观察
","
","目的:研究规范化护理健康教育在提高弱视儿童治疗依从性中的效果。方法:选取在眼科门诊就诊的弱视儿童150例(186眼),随机分成研究组(75例,92眼)与对照组(75例,94眼),对照组儿童、家长实施常规眼科健康宣教,研究组儿童、家长则实施全面的、规范化的护理健康教育。比较2组筑祝儿童、家长的治疗依从性情况,比较2组弱视儿童视力水平改善情况。结果:研究组弱视儿童在按规定进行遮盖、按要求坚持眼锻炼以及科学使用眼睛依从性比率均显著高于对照组(P<0.01);研究组弱视儿童家长在督导、准时复诊、与医护人员沟通以及对弱视相关基础知识等方面的依从性比率均显著高于对照组(P<0.01);研究组治疗总有效率显著高于对照组(P<0.01)。结论:对弱视儿童及家长实施规范化的眼科护理健康教育,能有效提升儿童、家长的治疗依从性,提高弱视治疗的效果,对提高儿童视觉功能、促进身心健康发展以及提高儿童生活质量具有非常重要的意义,值得临床推广。
","护理健康教育;弱视;依从性;规范化
","儿童;人类
","时秀洁;牛志梅
","河北省张家口市第四医院眼三科, 075000
","R193;R322.91;R47;*R473.77;R777.44
","河北医药;2014;36(20):3193-3195
","1002-7386
","13-1090/R
","
","H06
","
","
","河北
","7
","20150331
","AA
","河北医药
","2014
","36
","20
","3193-3195
"
"2014558302
","自制“梅花近视针”叩刺眼周“四穴”治疗青少年近视
","Plum myopia needle tapping periocular four points in curing adolescent myopia
","目的:观察自制""梅花近视针""叩刺眼周""四穴""治疗青少年近视的临床疗效。方法:将选取的青少年调节性近视患者42例80眼,采用随机数字表法分为治疗组20例(38眼),对照组22例(42眼)。治疗组采用自制梅花近视针在75%乙醇消毒基础上,内加注蒸馏提纯的""4味""中药(黄芪、郁金、菊花、薄荷脑),先后叩刺睛明、攒竹、四白、瞳子眼周四穴,以局部潮红、不出血为度;对照组采用普通传统梅花针,操作。方法:同上。结果:治疗组15例29眼中,显效14例27眼,有效1例2眼,总有效率100%。对照组15例29眼中,显效8例16眼,有效5例10眼,无效2例3眼,总有效率87%(89.6%)。治疗组与对照组相比较,P<0.01。结论:自制""梅花近视针""治疗调节性近视,能在腧穴皮肤周围形成高浓度药区,渗透到腧穴内,通过经络腧穴的传导调节作用,加速眼部毛细血管的新陈代谢,清凉眼睛,起到松弛眼部肌肉、缓解消除视疲劳的效果。
","梅花近视针;穴,睛明;叩刺;青少年;近视
","青少年;人类
","鞠胜(1);王柳棋(2)
","(1)辽源市中医院,吉林辽源136200; (2)东北师范大学附属中学,长春 130021
","R245.3;*R245.31;R282.71;R322.91;R778.11
","长春中医药大学学报;2014;(4):715-717
","1007-4813
","22-1375/R
","
","CA9
","
","吉林省中医药学会继续医学教育项目(2014)
","吉林
","9
","20150331
","AA
","长春中医药大学学报
","2014
","
","4
","715-717
"
"2014520482
","针刺联合灯盏细辛注射液治疗风寒型周围性面瘫120例
","
","目的:观察针刺联合灯盏细辛注射液治疗风寒型周围性面瘫的临床疗效。方法:将240例风寒型周围性面瘫患者随机分为对照组和治疗组,每组各120例,对照组在一般治疗的基础上急性期给与针刺,闪罐,五官超短波治疗,配合面瘫膏贴敷患侧完骨、牵正穴;静止期给与针刺、闪罐、韩氏治疗仪、面部推拿、面部贴敷治疗;恢复期在静止期治疗基础上行鼓腮、吹口哨、抬眉、闭眼睛等康复训练,治疗组在对照组治疗的基础上给予灯盏细辛注射液静脉滴注。结果:对照组临床痊愈12例,显效73例,有效19例,无效16例,有效率为86.7%,治疗组临床痊愈36例,显效80例,有效2例,无效2例,有效率为98.3%,两组有效率比较,差异有显著性(P<0.01)。结论:针刺联合灯盏细辛注射液治疗风寒型周围性面瘫疗效显著。
","周围性面瘫;针刺治疗;灯盏细辛注射液
","人类
","赵卫锋
","西安市中医医院,陕西西安 710004
","R241.3;*R246.6;R282.71;R394.2;R745.12
","河南中医;2014;34(5):951-952
","1003-5028
","41-1114/R
","
","H57
","
","
","陕西
","3
","20150131
","AA
","河南中医
","2014
","34
","5
","951-952
"
"2014518541
","链脲佐菌素诱导的高血糖对大鼠肾、肝及眼睛的影响
","Effect of hyperglycemia induced by strepzotozocin on the liver, kidneys and eyes in rats
","目的:通过不同剂量链脲作菌素(STZ)诱导1型糖尿病大鼠模型,探讨不同高血糖对脏器影响。方法:实验分为STZ 40 mg/kg组,50 mg/kg组,60 mg/kg组,25mg/kg连续3次、每次间隔1d(25mg/kg*3)组,空白对照组。给药后0、1、3、7、11、24、48、72h检测血糖,之后每3d测量1次,期间观察大鼠一般情况,并于第9周进行血生化以及胰腺、肾、肝及眼睛病理检查。结果: 72h内血糖检测:STZ造模时血糖先轻微升高后降低之后再大幅度升高。50 mg/kg和60 mg/kg组出现给药后第3天死亡现象,存活鼠成模率分别为70%、80%、100%、100%。期间血糖和体质量呈负相关,血糖顺序为:40 mg/kg<50 mg/kg<25mg/kg*3<60 mg/kg。40 mg/kg组于第10周出现白内障,其他实验组均于第8周出现白内障。第9周血生化检测发现40 mg/kg组insulin、C-Peptide、urea、UA、Cr、ALT、AST、TP、ALB正常,其它实验组均有波动。胰腺、肾、肝病理支持上述改变。结论: 25mg/kg*3诱导高血糖最佳,其成模率高且高血糖稳定;高血糖的并发症的评估要将空腹和随机血糖相结合;不同的高血糖对肾、肝及眼睛影响不同,其中眼睛对高糖反应比较敏感,肾次之,肝影响最小。
","1型糖尿病;链脲佐菌素;高糖血症;并发症
","大鼠;动物
","张琪;刘亚千;陈华
","解放军总医院医学实验动物中心,北京 100853
","R-332;R322.61;R348.4;R575.02;R587.1;R916.3
","南方医科大学学报;2014;34(8):1098-1103
","1673-4254
","44-1627/R
","
","D09
","
","国家自然科学基金(30970418)
","北京
","21
","20150131
","AA
","南方医科大学学报
","2014
","34
","8
","1098-1103
"
"2014493528
","玻璃酸钠滴眼液联合贝复舒滴眼液治疗干眼症的临床疗效分析
","
","目的:观察玻璃酸钠滴眼液联合贝复舒滴眼液治疗干眼症的临床疗效。方法:选择福州眼科医院2013年1-6月收治的40例符合入组标准的双眼干眼症患者作为试验对象,进行双眼自身对照比较,每例随机选取一眼入治疗组40眼,另一眼入对照组,对照组40眼给予抗眼疲劳滴眼液,观察组40眼给予玻璃酸钠滴眼液联合贝复舒滴眼液,1滴/次,5－6次/d,两组均治疗14d,记录治疗前后基础泪液分泌试验(Schirme I)、泪膜破裂时间(BUT)、眼表荧光素染色,询问主观症状改善情况,使用DICON-CT200角膜地形图仪检测角膜地形图参数(SRI、SAI、PVA)。结果:观察组治疗后BUT较治疗前升高,SRI、SAI较治疗前降低,差异有统计学意义(P<0.05);治疗后观察组BUT高于对照组,SRI、SAI低于对照组,差异有统计学意义(P<0.05)。两组患者眼表荧光素染色及主观症状改善比较观察组眼表荧光素染色分级及主观症状改善优于对照组,差异有统计学意义(P<0.05)。结论:玻璃酸钠滴眼液联合贝复舒滴眼液是治疗干眼症安全可靠的方法,能够修复角膜上皮,延缓泪膜破裂时间,改善角膜表面光滑度,改善眼睛刺激症状,临床总有效率明显提高。
","角结膜炎,干燥性;玻璃酸钠滴眼液;贝复舒滴眼液;治疗结果
","人类
","胥亚男
","福州眼科医院眼综合科,福建省福州市 350001
","R322.91;R341.6;R591.412;*R777.31;R777.34;R944.1;R977.6;R988.1
","临床合理用药杂志;2014;7(21):52-53
","1674-3296
","13-1389/R
","
","L13
","
","
","福建
","5
","20141228
","AA
","临床合理用药杂志
","2014
","7
","21
","52-53
"
"2014490601
","改良护眼法在新生儿蓝光治疗中的应用
","IMPROVED METHODS APPLIED IN THE NEONATAL BLUE LIGHT EYE TREATMENT
","目的:探讨改良护眼法在新生儿蓝光治疗中保护新生儿眼部的效果。方法:选择新生儿病理性黄疸儿120例,随机分为改良组60例与对照组60例,改良组采用自制眼罩加用医用纱布敷料包裹,再在紧贴双眼部一面两侧各滴1－2滴妥布霉素眼药水湿润后遮盖双眼部,对照组采用自制眼罩直接遮盖眼部,两组均采用3M胶布固定。对比2组患儿光疗24h后眼部皮肤红肿、皮疹和眼睛分泌物的发生率。结果:改良组的发生率明显低于对照组,2组差异具有统计学意义(p<0.05)。结论:采用改良护眼法可有效保护眼睛,避免局部皮肤出现红肿、皮疹及眼部分泌物,提高患儿舒适感,推进优质护理服务。
","眼罩;改良;新生儿;蓝光治疗
","儿童;人类;婴儿, 新生
","卢惠卿
","汕尾市第二人民医院/汕尾逸挥基金医院,广东汕尾 516600
","R322.91;R349.2;R454.2;R751
","现代医院;2014;14(8):99-100
","1671-332X
","44-1534/Z
","
","XD3
","
","
","广东
","10
","20141228
","AA
","现代医院
","2014
","14
","8
","99-100
"
"2014458863
","全麻下开颅手术患者加强眼睛护理的效果分析
","
","目的:本文主要分析全麻下开颅手术患者加强眼睛护理的效果。方法:收集2011年2月至2013年2月本医院收治的96例全麻下开颅手术患者临床资料,遵循随机原则,将患者分为对照组与观察组,各48例。对照组采取手术粘贴巾覆盖双眼,给予观察组金霉素眼膏联合手术粘贴巾覆盖患者双眼,最后对比分析两组患者的护理效果。结果:观察组的眼部角膜炎不良反应发生率为12.51%,明显低于对照组的33.34%,差异显著,具有统计学意义(P<0.05)。结论:给予全麻下开颅手术患者金霉素眼膏联合手术粘贴巾护理,有利于降低眼部并发症的发生率,缓解患者疼痛程度,值得临床推广。
","全麻下开颅手术;眼睛护理;金霉素眼膏
","人类
","李金霞
","广东省肇庆市德庆县人民医院手术室,广东肇庆 526600
","R322.91;*R473.77;R614.2;R651.1;R978.14
","中国医药指南;2014;12(18):350-351
","1671-8194
","11-4856/R
","
","ZG88
","
","
","广东
","5
","20141228
","AA
","中国医药指南
","2014
","12
","18
","350-351
"
"2014427482
","复方麝香草酚醇溶液对白兔皮肤急性毒性及豚鼠皮肤刺激性的实验研究
","
","目的:观察自制复方麝香草酚醇溶液对白兔的皮肤急性毒性及豚鼠的皮肤刺激性,为临床应用提供理论依据。方法:将12只白兔随机均分为3组,在其背部脱毛24h后,A、B组分别涂抹复方麝香草酚醇溶液2、4 g/kg,C组涂抹基质2 g/kg,进行皮肤急性毒性实验,观察其皮肤、毛发、口腔黏膜、饮食、眼睛及体质量变化,以及四肢活动和中枢神经系统中毒情况。将12只豚鼠随机均分为观察1组、观察2组、对照组,分别在其左侧脱毛区涂抹复方麝香草酚醇溶液2、4 g/kg及基质2 g/kg,进行皮肤刺激实验,观察其局部皮肤有无红斑、水肿、出血点等病变。结果:大、小剂量复方麝香草酚醇溶液外涂于白兔及豚鼠皮肤,均未见毒性和刺激性反应。结论:复方麝香草酚醇溶液无毒性及刺激性,安全性较好。
","复方麝香草酚醇溶液;安全性评价;急性毒性实验,皮肤;刺激性实验,皮肤;兔;豚鼠
","动物;人类;兔;豚鼠
","刘晓红;孙昕;张志国;焦敬;宋来涛;杨惠;张倩倩
","中国人民解放军第88医院,山东泰安 271000
","R-332;R284.1;R322.99;R916.4;R944.1;*R978.5
","山东医药;2014;54(21):31-32
","1002-266X
","37-1156/R
","
","S03
","
","全军医学科技“十一五”计划项目(06MA095)
","山东
","9
","20141228
","AA
","山东医药
","2014
","54
","21
","31-32
"
"2014408124
","两种不同眼角膜保护方法在全麻手术患者中的应用
","
","目的:探讨全麻手术患者眼部护理的最佳方法,减少暴露性角膜炎和眼部不适症状的发生,增加患者舒适度。方法:将260例气管插管全麻仰卧位手术患者随机分为观察组和对照组,每组130例(260眼)。观察组患者于麻醉成功后双眼下穹隆各滴生理盐水2滴,戴上游泳眼镜,术中每隔1h在双眼下穹隆各滴生理盐水2滴;对照组患者麻醉成功后用无菌脑棉片浸润生理盐水拧干展平敷在眼上,再用3M透明薄膜粘贴覆盖;两组患者于术毕去除保护即观察眼部充血情况。麻醉完全清醒后问卷式调查眼部不适情况。结果:暴露性角膜炎发生情况两组比较差异有统计学意义,观察组优于对照组(x^2=6.53,P<0.05);眼部黏滞感两组比较差异无统计学意义(x^2=0.45,P>0.05);两组患者结膜充血、眼睛干涩、视物模糊三症状比较,差异有统计学意义,观察组均优于对照组(x^2分别是54.77、87.39、54.78,P<0.01)。结论:配带游泳眼镜加间断生理盐水滴眼方法能有效地减少暴露性角膜炎和眼部不适症状的发生,增加眼部舒适度。
","暴露性角膜炎;全身麻醉;手术;角膜保护
","人类
","林菊珍;冯祖莲;陈显琴;林保留;郑晓云
","阳江市人民医院手术室, 525900
","R322.91;R614.2;R916.3
","国际医药卫生导报;2014;20(12):1810-1812
","1007-1245
","44-1417/R
","
","GH10
","
","
","广东
","13
","20141106
","AA
","国际医药卫生导报
","2014
","20
","12
","1810-1812
"
"2014391045
","经皮椎体后凸成形术术中不同辐射防护距离的对比研究
","The effect of different distances to radiation resources for radiation protection in percutaneous kyphoplasty
","目的:通过对比研究经皮椎体后凸成形术术中不同防护距离对x线辐射防护的影响,以探讨临床工作中适用的辐射防护方式。方法:将45例单节段椎体压缩骨折患者随机分为三组,每组采用不同方式进行辐射防护:A组,术者手术全程处于手术台旁;B组,术者透视时处于手术台旁1.5m(手术室内);C组,术者透视时处于手术台旁4m(手术室外)。三组患者均接受由同一术者进行的PKP手术治疗,记录各组手术时间,并使用PRM-1200辐射仪监测记录术者眼睛、甲状腺、前胸、右手腕的辐射剂量与术前、术后VAS评分及术后并发症情况,进行统计学分析。结果:A、B两组的手术时间与C组手术时间相比,差异均有统计学意义(P<0.05);但A、B两组之间的差异并无统计学意义(P>0.05)。三组的术中辐射时间及骨水泥注射量无明显差异(P>0.05)。3组的手术前及手术后VAS评分对比均无显著差异(P>0.05)。通过配对t检验分析得出,与手术前相比,各组患者的手术后VAS评分均有显著降低(P<0.05)。A组术者眼睛、甲状腺、前胸、右手腕的辐射剂量分别为0.362±0.087mSv,0.435±0.064mSv,0.494±0.106mSv,1.542±0.179mSv;B组分另1为0.138±0.055mSv,0.156±0.031mSv,0.158±0.075mSv.0.204±0.121mSv;C组分另0为0.112±0.039mSv,0.129±0.052mSv,0.120±0.083mSv,0.292±0.046mSv。各部位B、C两组的辐射值与A组相比差异均有统计学意义(P<0.05)。B、C两组相比,各个部位辐射值差异均无统计学意义(P>0.05)。三组手术病例术后均无神经损伤、肺栓塞等术后并发症。结论:PKP术中透视时远离放射源是较好的辐射防护方式;距离放射源1.5m既可以有效地降低辐射量,又不会增加手术时间,是较适用于临床且简便易行的方式。
","辐射防护;距离;放射源;经皮椎体后凸成形术
","对比研究;人类
","王建儒(1);张奎渤(2);刘辉(1);王华(1);杨豪(1);李泽民(1);李秉学(1);李思贝(1);郑召民(1)
","(1)中山大学附属第一医院脊柱外科,广州市中山二路58号 510080; (2)中山大学附属第五医院骨外科,珠海市 519000
","R14;R195.1;R619;*R683.2;R687.3;*R814.2;R852.7
","中国脊柱脊髓杂志;2014;24(5):417-421
","1004-406X
","11-3027/R
","
","ZJ6
","
","中山大学临床医学研究5010计划项目(编号:2012005)
","广东
","13
","20141106
","AA
","中国脊柱脊髓杂志
","2014
","24
","5
","417-421
"
